text,airline_sentiment
 averaging 200 minute wait times tonight or what? I've gotten no help from you tonight.,negative
 thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times.,negative
 you're customer service is unbelievably bad. Abysmal. I've been on the phone for well over 2hrs tonight. Hung up on by yr ppl 3x.,negative
 you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA,negative
 what's with the layover in Canada from the UA125? Is that scheduled?,neutral
 an inconvenience is a weather delay. Your pilot deciding to waste enough time so the FAA wouldn't let him fly is negligence.,negative
 I bought a ticket with a price that was published by mistake and now I got an email that indicates United Cancelled Flightled my ticket! Why?,negative
 new 737 plane; wifi: not working. Entertainment: non existent. New Seats: seriously uncomfortable. Really? unitedfail UA1550,negative
 - you sure missed the mark on tonight's redeye from LAX to Chicago. What a mess! You can do better!,negative
 after 443min of avoidable non-weather delays that Appreciation link better be giving out GoldenTickets,negative
 where is our luggage,negative
 we just left  (delayed). http://t.co/XzBAjMiekx,negative
 all set. Figured it out at the baggage office!,neutral
 screws up again...to be expected! NEVER AGAIN!,negative
 why don't you allow families with small children to board first anymore? Our next flight will be on another airline...,negative
 Life goal: complete ✔️,positive
 I have $20 and I'll draw you a super sweet picture of your choosing. Will that get me round-trip to San Diego? 🌴🌴 It's so cold here.,neutral
 flight Cancelled Flightled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me.,negative
" That's called throwing ""loyalty"" out the window and trying to give less awards.",negative
" your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",negative
" I'd hardly call going from 10,000 miles to 1,000+ miles a ticket cutting edge. About 1/10 the perk?",negative
 that's not an apology. Say it.,negative
 Just sent a DM. Thank you for the acknowledgment.,positive
 download jeokoo the American app for air travelers,neutral
 been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,negative
 no apology? Cool.,negative
" you ask a lot of customers who  you routinely screw over. You know that, right?",negative
 I'm a first time solo female traveller and it's pretty scary being in a foreign place not knowing where your belongings are...,negative
" I am. Who knows where my bags are. Do I just wait around and hope they arrive? No one has answers, I have plans and no answers....",negative
 somehow I knew that you'd wait until I was airborne to respond. hacks jokers neveragain.,negative
 Missing flight attendant = Delayed Flight. Prime example how 1 person impacts 100's of people. HNL -&gt; IAH (UA252) wastedtime,negative
 has me stranded in Texas and then hangs up on me when I'm trying to figure out how to get home. Cool.,negative
 we have tried to change our flight THREE times on the phone and got disconnected each time.,negative
" poor showing today, no assistance to passengers who mis connected due to maintenance and waiting for baggage",negative
" has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave.  ftw",negative
 Can I get a follow? I fly with you for Christmas.,neutral
" more people stranded cause you suck. Better yet, you weasel out of Flight Booking Problems rooms for people claiming weather http://t.co/Flcnnn2USD",negative
 look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7,negative
 thank you! Much appreciation for your help.,positive
" Been sitting on flight 435 for an hour after landing in Newark. First no gate, then no jetway operator. Seriously!?",negative
 worst customer service experience ever. 40 minutes to get the jetway to the plane at EWR tonight. Flight 354   Disappointed,negative
 - not only 2 hour delay - double booked seat nit parked at wrong gate - incompetence at its finest - been waiting  for over 1 hr,negative
 look at the people tryn to sleep in the airport due to your shitty company not comping rooms after cxl flight http://t.co/o1u96Xc3bo,negative
" - routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",negative
 Phone,neutral
" Freakin""",negative
 Pick,neutral
 Suck,negative
 25 minute hold is 1 hr. 25 min. ,negative
 20 yrs of flying Continental/united exclusively I get why everyone hates you - fl1289sfo/EWR getmeoffrhisFUCKINplane,negative
 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,neutral
 I'm still trying to get things worked out and you have yet to respond back.,negative
" screwed up our reservation- they assigned a new  to just one of us &amp; when they changed our flight, only changed the original .",negative
 25 min hold has now progressed to over an hour...919-675-0985,negative
 YOU SUCK!,negative
" yo, you need a new website really badly. This day and age...",negative
 if I was rebooked do I have to pick up my luggage?,neutral
 how can u not have gate ready or gate agent for going on hour two,negative
 just DM'd,negative
 had a different fiasco on my outward trip and was rebooked on to qantas lax-Syd. No FF miles show up in my account for that :(,negative
 I am following - you need to follow me for DM?,neutral
 it would be great to get a callback from the agent that disconnected me trying to put me on hold after waiting to connectfor 60+min,negative
" not a good day to fly u, two delayed flights still on plane at Ewr waiting over 1,5 hours for gate get to gate no gate agent.",negative
 just called and did it. Should have earlier because I'm being sent to DCA first and THEN to pvd. We may rent a car instead.,neutral
" my luggage is set to go to DCA however, I am rerouted to Dulles. Currently in NOLO however bags are in Houston. Can you fix this?",negative
 I went from Sacramento to Minneapolis at the end of October 2014 in business class.,neutral
 I'm extremely disappointed w my service for this trip as a United MileagePlus Explorer Card holder.,negative
 I hope your corporate office is ready to deal with the rage created by your shitty service and bullshit pilots. UnitedAirlinesSucks,negative
 such a relaxing space for a drink before my flight! (at  Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk,positive
 i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,negative
 sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,negative
